title,short_description,full_description,price,images/0,images/1,url,images/2,images/3
"Pracownik administracyjno-biurowy z podstawami obsługi programów użytkowych Microsoft Word, Microsoft Excel kurs online",Uczestnik szkolenia pozna podstawy pracy administracyjno-biurowej.,"Cel szkolenia:   Uczestnik szkolenia pozna podstawy pracy administracyjno-biurowej, m.in. zadania i obowiązki pracownika administracyjno-biurowego, obieg dokumentów w biurze i przebieg archiwizacji dokumentów w firmie. Pozna zasady prowadzenia teczek pracowniczych i etykiety rozmowy telefonicznej. Uczestnik zapozna się także z podstawowymi zasadami redagowania pism biurowych i procesowych. Kolejno uczestnik pozna elementy podstaw zarządzania dokumentacją, system kancelaryjny, klasyfikowanie informacji, klauzule tajności i okres ochronny. Szkolenie wzbogacone zostało o dodatkowe moduły obsługi programów użytkowych Microsoft Word i Microsoft Excel.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",269.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pracownik-administracyjno-biurowy-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pracownik-biurowy-program-100x100.jpg,https://www.kursyzdalne.com/produkt/pracownik-administracyjno-biurowy-kurs-online/,,
Profesjonalna opiekunka dziecięca z podstawami oligofrenopedagogiki i pierwszej pomocy kurs online,Szkolenie ma dostarczyć wiedzy związanej z opieką nad dzieckiem.,"Cel szkolenia:   poznanie podstaw opieki nad dzieckiem, zaleceń dietetycznych dla dzieci, pedagogiki czasu wolnego, gier i zabaw z metodyką oraz podstaw pedagogiki kultury z metodyką. Szkolenie zawiera moduł poświęcony zagadnieniu pierwszej pomocy przedmedycznej, a także wiedzę z zakresu podstaw oligofrenopedagogiki.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Szkolenie daje podstawy i przygotowuje do pełnienia roli opiekunki dziecięcej podejmującej się opieki prywatnie – w warunkach domowych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekunka-dziecięca-z-oligofrenopedagogiką-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opiekunka-dziecieca-program-100x100.jpg,https://www.kursyzdalne.com/produkt/profesjonalna-opiekunka-dziecieca-kurs-online/,,
"Profesjonalny opiekun osób starszych i niepełnosprawnych z zasadami prawidłowego żywienia, zabiegów pielęgnacyjnych i higienicznych oraz pierwszej pomocy kurs online","Zdobycie wiedzy dotyczącej podstaw psychologii opieki nad osobą starszą i niepełnosprawną. Uczestnik zdobył wiedzę oraz umiejętności związane z pracą opiekuna, pielęgnacją i zabiegami higienicznymi osób starszych i niepełnosprawnych.","Cel szkolenia:  było zdobycie wiedzy dotyczącej podstaw psychologii opieki nad osobą starszą i niepełnosprawną. Uczestnik zdobył wiedzę oraz umiejętności związane z pracą opiekuna, pielęgnacją i zabiegami higienicznymi osób starszych i niepełnosprawnych. Nabył umiejętności związane z żywieniem i dietą osoby starszej i niepełnosprawnej. Szkolenie zawierało także podstawy pierwszej pomocy przedmedycznej w opiece nad osobą starszą i niepełnosprawną.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",399.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Profesjonalny-opiekun-osób-starszych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/opiekun-profesjonalny-100x100.jpg,https://www.kursyzdalne.com/produkt/profesjonalny-opiekun-osob-starszych-i-niepelnosprawnych/,,
Promotor zdrowia z elementami psychologii emocji kurs online,"Szkolenie ma za zadanie omówienie koncepcji zdrowia oraz profilaktyki zachowań, które zagrażają zdrowiu.","Cel szkolenia: Celem szkolenia jest zdobycie wiedzy z zakresu koncepcji zdrowia, profilaktyki zachowań zagrażających zdrowiu. Uczestnik zdobędzie również podstawową wiedzę z zakresu psychoterapii oraz terapii poznawczo-behawioralnej do wykorzystania w praktyce promotora zdrowia. Tematyka szkolenia obejmuje również elementy psychologii emocji.
Dodatkowe informacje: Przed osobami zainteresowanymi podjęciem zatrudnienia w charakterze promotora zdrowia nie stawia się zwykle sztywnych, formalnych wymogów, związanych z posiadanym przez nie wykształceniem, jednak preferowani są kandydaci legitymujący się wykształceniem średnim.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",199.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Promotor-zdrowia-z-psychologią-emocji-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-coach-724x1024-1-100x100.jpg,https://www.kursyzdalne.com/produkt/promotor-zdrowia-z-elementami-psychologii-emocji-kurs-online/,,
Przedstawiciel handlowy z elementami coachingu kurs online,Nasz kurs jest adresowany do osób poszukujących pracy w charakterze handlowca. ,"Cel szkolenia:   zdobycie wiedzy oraz umiejętności przygotowujących do wykonywania zadań Przedstawiciela handlowego. Tematyka szkolenia obejmuje m.in informacji dot.: sposobów dotarcia do klienta i skutecznej bezpośredniej rozmowy, zastosowywania metody komunikacji pozytywnej oraz jej nieoceniającego stylu, reguł pozytywnego nastawienia i przyswajania nawyków skutecznego szefa sprzedaży, rozpoznawania motywów klienta oraz skutecznych techniki zamykania i kończenia sprzedaży. Tematyka szkolenia uzupełniona jest o coaching – który jest skutecznym narzędziem w pracy handlowca.
Dodatkowe informacje:Nasz kurs jest adresowany do osób poszukujących pracy w charakterze handlowca.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",229.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Przedstawiciel-handlowy-z-coachingiem-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/handlowiec-program-100x100.png,https://www.kursyzdalne.com/produkt/przedstawiciel-handlowy-z-elementami-coachingu-kurs-online/,,
Rejestratorka medyczna kurs online,Szkolenie ma na celu przybliżenie pracy rejestratorki medycznej. Główny nacisk jest ukierunkowany na zdobycie umiejętności związanej z prowadzeniem dokumentacji medycznej.,"Cel szkolenia: Celem szkolenia jest zdobycie wiedzy dotyczącej obsługi pacjenta w placówkach medycznych. Uczestnik zdobędzie wiedzę i umiejętności związane z: prowadzeniem, udostępnianiem oraz przechowywaniem dokumentacji medycznej. Nabędzie umiejętności związane z zasadami rejestracji medycznej. Tematyka obejmuje również elementy z zakresu promocji oraz edukacji zdrowotnej.
Dodatkowe informacje: W zawodzie rejestratorki medycznej wskazane jest wykształcenie średnie ogólnokształcące.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",229.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Rejestratorka-medyczna-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-rejestratorka-724x1024-1-100x100.jpg,https://www.kursyzdalne.com/produkt/rejestratorka-medyczna-kurs-online/,,
"Sekretarka rejestratorka medyczna z obsługą programów użytkowych Microsoft Word, Excel kurs online",Zdobycie wiedzy dotyczącej obsługi pacjenta w placówkach medycznych. ,"Cel szkolenia:  jest zdobycie wiedzy dotyczącej obsługi pacjenta w placówkach medycznych. Uczestnik zdobędzie wiedzę i umiejętności związane z: prowadzeniem, udostępnianiem oraz przechowywaniem dokumentacji medycznej. Nabędzie umiejętności związane z zasadami rejestracji medycznej. Tematyka obejmuje również elementy z zakresu promocji oraz edukacji zdrowotnej. Uczestnik szkolenia zdobędzie umiejętności posługiwania się programami użytkowymi Microsoft Word i Excel w pracy biurowej.
Dodatkowe informacje: W zawodzie rejestratorki medycznej wskazane jest wykształcenie średnie ogólnokształcące.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",279.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Sekretarka-rejestratorka-medyczna-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/sekretarka-program-100x100.png,https://www.kursyzdalne.com/produkt/sekretarka-rejestratorka-medyczna-kurs-online/,,
Specjalista ds. marketingu i reklamy z elementami social media,Przedstawienie podstawowej wiedzy z zakresu podstaw marketingu i reklamy.,"Cel szkolenia:   Przedstawienie podstawowej wiedzy z zakresu podstaw marketingu i reklamy. W szkoleniu omówiono zasady promocji, pojęcie marki osobistej, public relations, reklamy oraz kampanii reklamowych. Szkolenie zawiera również informacje z zakresu podstaw social media, marketingu w mediach społecznościowych, ze szczególnym uwzględnieniem mediów społecznościowych takich jak: Facebook, Instagram, Twitter, Pinterest.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",299.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Specjalista-ds.-marketingu-i-reklamy--100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Marketing-program-724x1024-1-100x100.png,https://www.kursyzdalne.com/produkt/specjalista-ds-marketingu/,,
Specjalista ds. rekrutacji z elementami doradztwa edukacyjno-zawodowego kurs online,Zdobycie wiedzy w zakresie rekrutacji pracowników.,"Cel szkolenia:   jest zdobycie wiedzy w zakresie rekrutacji pracowników. Uczestnik szkolenia pozna strategie i metody selekcyjne w procesie rekrutacji pracowników. Szkolenie uzupełnione jest o elementy doradztwa edukacyjno-zawodowego.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Specjalista-ds.-rekrutacji-z-doradztwem-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Rekrutacja-program-100x100.png,https://www.kursyzdalne.com/produkt/specjalista-ds-rekrutacji-kurs-online/,,
Specjalista ds. szkoleń i rozwoju pracowników z elementami coachingu kurs online,"Zdobycie wiedzy dotyczącej nauczania. Uczestnik zdobędzie wiedzę oraz umiejętności związane z formułowaniem celów kształcenia. Zdobędzie wiedzę o zasadach, metodach i modelach nauczania. ","Cel szkolenia:    jest zdobycie wiedzy dotyczącej nauczania. Uczestnik zdobędzie wiedzę oraz umiejętności związane z formułowaniem celów kształcenia. Zdobędzie wiedzę o zasadach, metodach i modelach nauczania. Nabędzie umiejętności związane z zasadami prawidłowego doboru treści kształcenia. Nabędzie umiejętności związane z zasadami przygotowania profesjonalnej prezentacji jak również zdobędzie podstawowy warsztat trenera-szkoleniowca. Szkolenie uzupełnione jest o  narzędzia i techniki oraz umiejętności coachingowe, które można zastosować w procesie rozwoju pracowników.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",279.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Specjalista-ds.-szkoleń-i-rozwoju-pracowników-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Specjalista-rozwoju-100x100.png,https://www.kursyzdalne.com/produkt/specjalista-ds-szkolen-i-rozwoju-pracownikow-z-elementami-coachingu-kurs-online/,,
Trener kompetencji miękkich z elementami terapii skoncentrowanej na rozwiązaniach kurs online," Przedstawienie podstawowej wiedzy z zakresu kompetencji miękkich, a także diagnozy kompetencji wraz z ćwiczeniami wspomagającymi ich rozwój.","Cel szkolenia: Przedstawienie podstawowej wiedzy z zakresu kompetencji miękkich, a także diagnozy kompetencji wraz z ćwiczeniami wspomagającymi ich rozwój. W szkoleniu zawarto wiedzę z podstaw terapii skoncentrowanej na rozwiązaniach. Szkolenie wzbogacono materiałem z zakresu pracy trenera szkoleniowca w nauczaniu osób dorosłych.
Dodatkowe informacje: Szkolenie o charakterze doskonalącym.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",329.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Trener-kompetencji-miękkich--100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Trener-biznesu-program-724x1024-1-100x100.png,https://www.kursyzdalne.com/produkt/trener-kompetencji-miekkich/,,
